# frame_count, ap_station, ground_station, nc, time, lpx, lpy, lpz
59,16,3,4,1972-09-17 14:42:08.992000,507,532,472
60,16,3,1,1972-09-17 14:42:09.140000,506,537,472
60,16,3,2,1972-09-17 14:42:09.291000,506,527,473
60,16,3,3,1972-09-17 14:42:09.442000,508,499,473
60,16,3,4,1972-09-17 14:42:09.593000,510,470,474
61,16,3,1,1972-09-17 14:42:09.741000,510,469,473
61,16,3,2,1972-09-17 14:42:09.892000,509,498,474
61,16,3,3,1972-09-17 14:42:10.043000,508,518,474
61,16,3,4,1972-09-17 14:42:10.194000,508,508,475
62,16,3,1,1972-09-17 14:42:10.343000,508,493,474
62,16,3,2,1972-09-17 14:42:10.494000,507,498,474
62,16,3,3,1972-09-17 14:42:10.645000,507,507,473
62,16,3,4,1972-09-17 14:42:10.796000,507,504,473
63,16,3,1,1972-09-17 14:42:10.944000,508,503,473
63,16,3,2,1972-09-17 14:42:11.095000,508,524,472
63,16,3,3,1972-09-17 14:42:11.246000,508,545,472
63,16,3,4,1972-09-17 14:42:11.397000,510,529,472
64,16,3,1,1972-09-17 14:42:11.546000,511,482,473
64,16,3,2,1972-09-17 14:42:11.697000,511,454,473
64,16,3,3,1972-09-17 14:42:11.848000,510,464,473
64,16,3,4,1972-09-17 14:42:11.999000,508,495,474
65,16,3,1,1972-09-17 14:42:12.147000,507,518,474
65,16,3,2,1972-09-17 14:42:12.298000,506,521,474
65,16,3,3,1972-09-17 14:42:12.449000,507,511,474
65,16,3,4,1972-09-17 14:42:12.600000,507,494,474
66,16,3,1,1972-09-17 14:42:12.748000,507,487,474
66,16,3,2,1972-09-17 14:42:12.899000,507,498,473
66,16,3,3,1972-09-17 14:42:13.050000,507,509,472
66,16,3,4,1972-09-17 14:42:13.201000,508,499,472
67,16,3,1,1972-09-17 14:42:13.348000,510,476,473
67,16,3,2,1972-09-17 14:42:13.499000,511,466,473
67,16,3,3,1972-09-17 14:42:13.650000,511,495,473
67,16,3,4,1972-09-17 14:42:13.801000,510,535,473
68,16,3,1,1972-09-17 14:42:13.950000,509,536,473
68,16,3,2,1972-09-17 14:42:14.101000,508,494,474
68,16,3,3,1972-09-17 14:42:14.252000,508,464,475
68,16,3,4,1972-09-17 14:42:14.403000,507,488,475
69,16,3,1,1972-09-17 14:42:14.551000,507,542,474
69,16,3,2,1972-09-17 14:42:14.702000,506,575,474
69,16,3,3,1972-09-17 14:42:14.853000,508,569,474
69,16,3,4,1972-09-17 14:42:15.004000,510,548,474
70,16,3,1,1972-09-17 14:42:15.152000,511,542,473
70,16,3,2,1972-09-17 14:42:15.303000,511,538,473
70,16,3,3,1972-09-17 14:42:15.454000,512,507,473
70,16,3,4,1972-09-17 14:42:15.605000,513,474,474
71,16,3,1,1972-09-17 14:42:15.753000,512,481,473
71,16,3,2,1972-09-17 14:42:15.904000,510,524,474
71,16,3,3,1972-09-17 14:42:16.055000,508,556,474
71,16,3,4,1972-09-17 14:42:16.206000,508,549,474
72,16,3,1,1972-09-17 14:42:16.354000,507,532,475
72,16,3,2,1972-09-17 14:42:16.505000,506,536,475
